operation_type,cdc_timestamp,batch_date,property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552350,LST0552350,AG02492,LOC0229,Townhouse,2,4.0,1916,1793,2021,291600.0,2026-08-16,Active,,,0,769.58,1,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552351,LST0552351,AG01022,LOC0069,Single Family,3,4.0,1222,1390,2021,121900.0,2026-08-16,Active,,,0,0.0,3,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552352,LST0552352,AG02762,LOC0161,Townhouse,6,4.5,1621,7699,1935,474900.0,2026-08-16,Active,,,0,218.4,3,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552353,LST0552353,AG00104,LOC0079,Single Family,1,3.0,1950,2839,1977,528500.0,2026-08-16,Active,,,0,0.0,0,Yes,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552354,LST0552354,AG01615,LOC0105,Condo,5,3.0,2199,6611,1911,509000.0,2026-08-16,Active,,,0,443.2,1,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552355,LST0552355,AG00580,LOC0101,Single Family,4,3.0,799,1247,1949,357400.0,2026-08-16,Active,,,0,0.0,3,No,Yes,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552356,LST0552356,AG02006,LOC0036,Multi-Family,3,1.0,3051,2260,1918,1279300.0,2026-08-16,Active,,,0,0.0,3,Yes,Yes,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552357,LST0552357,AG02464,LOC0229,Land,0,0.0,8816,1945,1958,1815400.0,2026-08-16,Active,,,0,0.0,0,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552358,LST0552358,AG02600,LOC0148,Townhouse,2,1.0,675,2071,2012,158300.0,2026-08-16,Active,,,0,121.8,0,Yes,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552359,LST0552359,AG02939,LOC0029,Townhouse,5,3.0,2001,2080,1961,487200.0,2026-08-16,Active,,,0,550.69,0,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552360,LST0552360,AG02864,LOC0011,Single Family,5,3.5,2500,1010,1928,1037600.0,2026-08-16,Active,,,0,0.0,2,No,Yes,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552361,LST0552361,AG02050,LOC0005,Townhouse,1,2.5,1502,1563,1912,596200.0,2026-08-16,Active,,,0,404.32,1,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552362,LST0552362,AG02542,LOC0052,Single Family,4,2.5,1547,1397,1925,264600.0,2026-08-16,Active,,,0,0.0,3,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552363,LST0552363,AG00654,LOC0189,Condo,3,2.0,1768,5930,1945,549900.0,2026-08-16,Active,,,0,563.56,2,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552364,LST0552364,AG00592,LOC0087,Single Family,5,1.5,1737,2056,1939,711000.0,2026-08-16,Active,,,0,0.0,0,No,Yes,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552365,LST0552365,AG02887,LOC0086,Townhouse,1,1.0,2546,1673,1971,457300.0,2026-08-16,Active,,,0,406.81,2,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552366,LST0552366,AG02850,LOC0029,Condo,1,1.5,2565,10798,2007,675600.0,2026-08-16,Active,,,0,505.31,3,Yes,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552367,LST0552367,AG00224,LOC0158,Single Family,6,1.5,2730,4746,1912,1210600.0,2026-08-16,Active,,,0,0.0,0,No,Yes,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552368,LST0552368,AG00878,LOC0241,Multi-Family,2,4.5,3433,4633,1907,655400.0,2026-08-16,Active,,,0,0.0,3,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552369,LST0552369,AG00497,LOC0050,Apartment,5,2.0,1220,0,1934,285200.0,2026-08-16,Active,,,0,473.94,0,Yes,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552370,LST0552370,AG02638,LOC0058,Condo,2,1.5,1968,8929,1935,407400.0,2026-08-16,Active,,,0,616.78,3,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552371,LST0552371,AG00406,LOC0013,Single Family,1,3.0,1277,1906,1923,130800.0,2026-08-16,Active,,,0,0.0,1,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552372,LST0552372,AG01712,LOC0118,Single Family,5,1.5,1918,1444,2008,322200.0,2026-08-16,Active,,,0,0.0,0,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552373,LST0552373,AG00869,LOC0124,Single Family,3,2.0,888,2042,1932,259100.0,2026-08-16,Active,,,0,0.0,1,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552374,LST0552374,AG02089,LOC0208,Townhouse,2,4.0,1707,1914,1927,357000.0,2026-08-16,Active,,,0,654.12,1,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552375,LST0552375,AG02362,LOC0108,Single Family,6,1.0,2117,3514,1939,296700.0,2026-08-16,Active,,,0,0.0,1,Yes,Yes,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552376,LST0552376,AG00225,LOC0068,Apartment,5,1.0,1108,0,1941,176100.0,2026-08-16,Active,,,0,156.69,3,Yes,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552377,LST0552377,AG01757,LOC0024,Townhouse,6,3.0,1522,1950,1928,422700.0,2026-08-16,Active,,,0,789.75,3,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552378,LST0552378,AG02678,LOC0025,Single Family,1,1.5,1604,1671,1936,293800.0,2026-08-16,Active,,,0,0.0,2,No,Yes,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552379,LST0552379,AG02567,LOC0083,Single Family,4,4.0,2545,4401,1920,850000.0,2026-08-16,Active,,,0,0.0,2,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552380,LST0552380,AG01641,LOC0082,Single Family,1,2.5,1773,2691,1933,182700.0,2026-08-16,Active,,,0,0.0,1,No,No,2026-08-16,2026-08-16
INSERT,2026-08-16T00:00:00,2026-08-16,PT0552381,LST0552381,AG00713,LOC0048,Condo,5,2.0,2566,2581,1912,739800.0,2026-08-16,Active,,,0,444.51,0,No,No,2026-08-16,2026-08-16
