operation_type,cdc_timestamp,batch_date,property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542778,LST0542778,AG00887,LOC0240,Condo,2,2.5,983,9343,1983,156900.0,2026-08-07,Active,,,0,750.44,3,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542779,LST0542779,AG00179,LOC0241,Townhouse,1,4.0,2164,2632,1993,210400.0,2026-08-07,Active,,,0,94.45,0,Yes,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542780,LST0542780,AG01519,LOC0088,Apartment,6,3.5,878,0,2008,168200.0,2026-08-07,Active,,,0,299.37,0,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542781,LST0542781,AG02250,LOC0095,Single Family,2,2.5,1391,1815,2004,675600.0,2026-08-07,Active,,,0,0.0,1,No,Yes,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542782,LST0542782,AG02605,LOC0079,Townhouse,2,4.0,1875,1688,2004,361300.0,2026-08-07,Active,,,0,627.82,2,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542783,LST0542783,AG00926,LOC0029,Single Family,3,2.5,2652,7177,1946,716100.0,2026-08-07,Active,,,0,0.0,3,No,Yes,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542784,LST0542784,AG02653,LOC0028,Townhouse,5,2.0,1722,1442,1948,197300.0,2026-08-07,Active,,,0,692.72,3,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542785,LST0542785,AG02258,LOC0214,Condo,3,3.0,2186,1232,1938,258400.0,2026-08-07,Active,,,0,452.79,2,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542786,LST0542786,AG01617,LOC0151,Condo,1,3.5,886,2027,1949,226800.0,2026-08-07,Active,,,0,563.8,3,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542787,LST0542787,AG00886,LOC0065,Single Family,5,1.5,941,3897,1987,292200.0,2026-08-07,Active,,,0,0.0,0,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542788,LST0542788,AG02951,LOC0055,Townhouse,5,2.0,1700,2194,1935,409500.0,2026-08-07,Active,,,0,527.01,2,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542789,LST0542789,AG02664,LOC0054,Townhouse,1,2.0,3554,2374,1918,462700.0,2026-08-07,Active,,,0,581.68,3,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542790,LST0542790,AG02827,LOC0181,Single Family,2,3.0,1304,1278,1972,458600.0,2026-08-07,Active,,,0,0.0,0,No,Yes,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542791,LST0542791,AG00228,LOC0116,Land,0,0.0,5667,20015,1913,2997700.0,2026-08-07,Active,,,0,0.0,0,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542792,LST0542792,AG02127,LOC0062,Multi-Family,1,3.0,3204,24539,1985,371800.0,2026-08-07,Active,,,0,0.0,1,No,Yes,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542793,LST0542793,AG01501,LOC0010,Single Family,4,3.5,1058,1995,2020,562400.0,2026-08-07,Active,,,0,0.0,1,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542794,LST0542794,AG00025,LOC0115,Single Family,1,4.0,1533,8239,1927,330200.0,2026-08-07,Active,,,0,0.0,2,No,Yes,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542795,LST0542795,AG02966,LOC0158,Condo,1,3.0,758,11455,1904,195500.0,2026-08-07,Active,,,0,578.86,3,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542796,LST0542796,AG01075,LOC0162,Single Family,3,3.0,593,2021,1921,53400.0,2026-08-07,Active,,,0,0.0,2,No,Yes,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542797,LST0542797,AG01514,LOC0243,Condo,5,2.0,1421,2073,1989,617900.0,2026-08-07,Active,,,0,172.11,1,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542798,LST0542798,AG01886,LOC0075,Condo,6,1.5,1558,2785,1956,460400.0,2026-08-07,Active,,,0,462.84,1,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542799,LST0542799,AG00793,LOC0244,Single Family,3,1.0,1768,2399,2003,297500.0,2026-08-07,Active,,,0,0.0,2,No,Yes,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542800,LST0542800,AG00862,LOC0112,Single Family,3,3.0,950,3140,1969,136300.0,2026-08-07,Active,,,0,0.0,0,No,Yes,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542801,LST0542801,AG00228,LOC0084,Single Family,5,4.0,1573,3225,2004,501500.0,2026-08-07,Active,,,0,0.0,0,Yes,Yes,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542802,LST0542802,AG02314,LOC0006,Apartment,3,2.0,1030,0,2015,192400.0,2026-08-07,Active,,,0,279.81,0,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542803,LST0542803,AG01194,LOC0202,Single Family,3,2.0,1199,3253,2017,479200.0,2026-08-07,Active,,,0,0.0,0,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542804,LST0542804,AG00411,LOC0052,Single Family,4,2.5,1305,6094,1930,114900.0,2026-08-07,Active,,,0,0.0,1,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542805,LST0542805,AG02735,LOC0099,Single Family,3,2.0,1442,1120,1969,654100.0,2026-08-07,Active,,,0,0.0,0,No,Yes,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542806,LST0542806,AG00315,LOC0010,Townhouse,6,3.5,1991,3278,1995,591600.0,2026-08-07,Active,,,0,106.5,2,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542807,LST0542807,AG02349,LOC0068,Single Family,2,4.0,1400,1605,2023,531600.0,2026-08-07,Active,,,0,0.0,2,Yes,Yes,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542808,LST0542808,AG00204,LOC0170,Single Family,2,2.5,2097,14084,1932,957500.0,2026-08-07,Active,,,0,0.0,2,No,No,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542809,LST0542809,AG01022,LOC0060,Single Family,2,3.5,2685,1227,1963,554800.0,2026-08-07,Active,,,0,0.0,3,No,Yes,2026-08-07,2026-08-07
INSERT,2026-08-07T00:00:00,2026-08-07,PT0542810,LST0542810,AG00684,LOC0140,Land,0,0.0,5401,1602,1921,2633500.0,2026-08-07,Active,,,0,0.0,0,No,No,2026-08-07,2026-08-07
