operation_type,cdc_timestamp,batch_date,property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529069,LST0529069,AG01468,LOC0207,Multi-Family,3,1.5,3064,2162,1965,565600.0,2026-07-26,Active,,,0,0.0,3,Yes,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529070,LST0529070,AG02188,LOC0145,Condo,1,1.5,300,1386,1903,88800.0,2026-07-26,Active,,,0,773.93,1,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529071,LST0529071,AG02558,LOC0066,Single Family,2,2.5,2273,1481,1940,508500.0,2026-07-26,Active,,,0,0.0,1,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529072,LST0529072,AG01421,LOC0130,Townhouse,6,3.0,1416,6402,1955,267300.0,2026-07-26,Active,,,0,381.42,3,Yes,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529073,LST0529073,AG02475,LOC0126,Single Family,6,3.0,2427,5201,1936,1016700.0,2026-07-26,Active,,,0,0.0,3,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529074,LST0529074,AG02175,LOC0189,Condo,5,1.5,1360,3120,2014,659200.0,2026-07-26,Active,,,0,87.95,0,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529075,LST0529075,AG00513,LOC0075,Multi-Family,5,1.5,3039,1177,1955,312800.0,2026-07-26,Active,,,0,0.0,2,No,Yes,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529076,LST0529076,AG00886,LOC0013,Condo,3,4.0,2794,8606,1936,850600.0,2026-07-26,Active,,,0,306.41,3,Yes,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529077,LST0529077,AG01172,LOC0043,Single Family,6,3.5,1266,2909,1911,295300.0,2026-07-26,Active,,,0,0.0,0,No,Yes,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529078,LST0529078,AG02042,LOC0201,Single Family,4,3.5,2261,1362,2021,422900.0,2026-07-26,Active,,,0,0.0,2,No,Yes,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529079,LST0529079,AG00949,LOC0115,Condo,3,1.5,777,8181,2019,212500.0,2026-07-26,Active,,,0,694.95,1,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529080,LST0529080,AG02021,LOC0098,Single Family,3,3.0,1631,5390,2006,439700.0,2026-07-26,Active,,,0,0.0,2,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529081,LST0529081,AG02276,LOC0087,Single Family,4,2.0,2400,13622,1941,702300.0,2026-07-26,Active,,,0,0.0,3,No,Yes,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529082,LST0529082,AG02526,LOC0177,Townhouse,5,4.0,1385,5991,1961,746300.0,2026-07-26,Active,,,0,385.5,2,Yes,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529083,LST0529083,AG02478,LOC0244,Single Family,2,2.5,916,7386,1912,195300.0,2026-07-26,Active,,,0,0.0,2,Yes,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529084,LST0529084,AG01236,LOC0174,Condo,1,2.0,2381,3285,1978,799700.0,2026-07-26,Active,,,0,390.23,3,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529085,LST0529085,AG02985,LOC0129,Condo,2,1.0,1481,1141,1925,582500.0,2026-07-26,Active,,,0,454.83,0,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529086,LST0529086,AG00410,LOC0177,Single Family,6,4.0,1728,6039,1996,395500.0,2026-07-26,Active,,,0,0.0,1,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529087,LST0529087,AG02528,LOC0180,Single Family,4,1.5,1438,8360,1961,268400.0,2026-07-26,Active,,,0,0.0,0,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529088,LST0529088,AG01563,LOC0023,Multi-Family,2,1.5,1943,3002,1919,112700.0,2026-07-26,Active,,,0,0.0,3,No,Yes,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529089,LST0529089,AG02790,LOC0057,Single Family,4,3.0,1020,3664,1916,231900.0,2026-07-26,Active,,,0,0.0,3,No,Yes,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529090,LST0529090,AG00613,LOC0244,Single Family,5,1.0,1765,12278,1982,362100.0,2026-07-26,Active,,,0,0.0,2,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529091,LST0529091,AG02785,LOC0018,Condo,6,3.0,3046,2518,1990,1661600.0,2026-07-26,Active,,,0,391.67,2,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529092,LST0529092,AG01046,LOC0052,Townhouse,1,4.0,300,10245,1956,73800.0,2026-07-26,Active,,,0,250.7,2,Yes,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529093,LST0529093,AG02970,LOC0102,Single Family,2,4.0,1749,5768,1937,354500.0,2026-07-26,Active,,,0,0.0,3,No,Yes,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529094,LST0529094,AG02604,LOC0041,Townhouse,2,3.5,2351,9645,1940,527600.0,2026-07-26,Active,,,0,756.0,0,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529095,LST0529095,AG00748,LOC0049,Single Family,1,2.0,1556,2383,1935,355700.0,2026-07-26,Active,,,0,0.0,3,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529096,LST0529096,AG01860,LOC0147,Condo,5,4.0,2564,1035,1925,323600.0,2026-07-26,Active,,,0,601.74,1,Yes,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529097,LST0529097,AG00356,LOC0207,Single Family,1,3.5,2364,4409,1944,382000.0,2026-07-26,Active,,,0,0.0,0,No,Yes,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529098,LST0529098,AG02925,LOC0140,Condo,4,4.5,1445,4176,1944,415900.0,2026-07-26,Active,,,0,512.79,2,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529099,LST0529099,AG00657,LOC0072,Multi-Family,2,4.0,1648,1798,1921,136500.0,2026-07-26,Active,,,0,0.0,2,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529100,LST0529100,AG00464,LOC0080,Townhouse,6,4.0,2234,4913,1964,452100.0,2026-07-26,Active,,,0,162.03,1,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529101,LST0529101,AG01762,LOC0170,Townhouse,4,2.0,545,6171,2003,295600.0,2026-07-26,Active,,,0,679.62,3,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529102,LST0529102,AG02545,LOC0020,Condo,5,3.5,2454,1617,1934,494300.0,2026-07-26,Active,,,0,251.89,0,Yes,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529103,LST0529103,AG00596,LOC0236,Townhouse,3,4.0,1542,4853,1934,145900.0,2026-07-26,Active,,,0,624.59,0,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529104,LST0529104,AG00344,LOC0108,Condo,2,2.0,1509,4392,1975,206600.0,2026-07-26,Active,,,0,225.83,3,No,No,2026-07-26,2026-07-26
INSERT,2026-07-26T00:00:00,2026-07-26,PT0529105,LST0529105,AG01616,LOC0086,Single Family,2,3.5,1739,1220,1993,223000.0,2026-07-26,Active,,,0,0.0,1,No,Yes,2026-07-26,2026-07-26
