operation_type,cdc_timestamp,batch_date,property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530072,LST0530072,AG02076,LOC0157,Single Family,2,4.0,1715,4115,1959,343700.0,2026-07-27,Active,,,0,0.0,1,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530073,LST0530073,AG00336,LOC0246,Single Family,4,1.0,893,8511,1955,169600.0,2026-07-27,Active,,,0,0.0,3,No,Yes,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530074,LST0530074,AG01138,LOC0126,Single Family,6,3.5,1539,10057,2005,396100.0,2026-07-27,Active,,,0,0.0,0,No,Yes,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530075,LST0530075,AG01868,LOC0244,Multi-Family,4,1.5,1344,5601,1955,265000.0,2026-07-27,Active,,,0,0.0,2,No,Yes,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530076,LST0530076,AG00473,LOC0126,Townhouse,5,4.0,1882,1771,2000,618500.0,2026-07-27,Active,,,0,258.34,1,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530077,LST0530077,AG01972,LOC0181,Condo,5,3.0,594,5464,1997,177300.0,2026-07-27,Active,,,0,601.61,1,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530078,LST0530078,AG00771,LOC0155,Single Family,4,4.5,930,4433,1911,222800.0,2026-07-27,Active,,,0,0.0,3,No,Yes,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530079,LST0530079,AG00847,LOC0057,Townhouse,5,3.5,2479,1203,1916,1150800.0,2026-07-27,Active,,,0,447.94,1,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530080,LST0530080,AG02939,LOC0219,Condo,2,3.0,2308,4186,1901,1657700.0,2026-07-27,Active,,,0,755.01,0,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530081,LST0530081,AG02945,LOC0213,Townhouse,2,2.5,1082,1428,2018,133800.0,2026-07-27,Active,,,0,155.61,0,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530082,LST0530082,AG00500,LOC0110,Townhouse,2,2.5,503,5121,1951,133000.0,2026-07-27,Active,,,0,483.6,1,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530083,LST0530083,AG01805,LOC0117,Single Family,1,3.0,1540,3247,1963,219800.0,2026-07-27,Active,,,0,0.0,2,No,Yes,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530084,LST0530084,AG01064,LOC0124,Multi-Family,6,4.0,5629,2812,1982,488600.0,2026-07-27,Active,,,0,0.0,1,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530085,LST0530085,AG02498,LOC0140,Apartment,3,3.0,491,0,1996,237300.0,2026-07-27,Active,,,0,298.37,1,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530086,LST0530086,AG01940,LOC0246,Townhouse,5,3.0,1213,4144,1939,266700.0,2026-07-27,Active,,,0,241.27,1,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530087,LST0530087,AG01361,LOC0230,Single Family,2,2.0,1537,1408,1996,615800.0,2026-07-27,Active,,,0,0.0,1,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530088,LST0530088,AG02007,LOC0169,Single Family,1,3.0,1501,4706,1934,702300.0,2026-07-27,Active,,,0,0.0,2,No,Yes,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530089,LST0530089,AG02875,LOC0229,Single Family,5,4.5,2350,4186,1929,364000.0,2026-07-27,Active,,,0,0.0,1,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530090,LST0530090,AG00866,LOC0026,Single Family,3,2.0,1621,1826,1916,368900.0,2026-07-27,Active,,,0,0.0,3,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530091,LST0530091,AG01319,LOC0020,Single Family,1,3.5,1853,4369,1914,378900.0,2026-07-27,Active,,,0,0.0,3,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530092,LST0530092,AG00360,LOC0146,Townhouse,6,1.5,1691,10604,2003,243200.0,2026-07-27,Active,,,0,73.06,3,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530093,LST0530093,AG00463,LOC0072,Single Family,6,3.0,2263,5911,1940,194800.0,2026-07-27,Active,,,0,0.0,2,No,Yes,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530094,LST0530094,AG01582,LOC0231,Single Family,5,3.0,2097,2268,2006,355300.0,2026-07-27,Active,,,0,0.0,1,No,Yes,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530095,LST0530095,AG00728,LOC0065,Apartment,6,2.5,891,0,2008,251600.0,2026-07-27,Active,,,0,219.82,2,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530096,LST0530096,AG01792,LOC0214,Townhouse,3,1.5,1725,3417,1967,366300.0,2026-07-27,Active,,,0,59.67,3,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530097,LST0530097,AG00624,LOC0024,Single Family,5,4.0,976,1756,1993,403200.0,2026-07-27,Active,,,0,0.0,0,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530098,LST0530098,AG00167,LOC0125,Land,0,0.0,4802,3180,2024,1145500.0,2026-07-27,Active,,,0,0.0,0,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530099,LST0530099,AG02258,LOC0157,Townhouse,4,2.0,2033,4443,1947,260800.0,2026-07-27,Active,,,0,727.49,1,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530100,LST0530100,AG00645,LOC0020,Condo,1,2.0,2553,3821,1944,126600.0,2026-07-27,Active,,,0,263.09,1,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530101,LST0530101,AG00289,LOC0119,Condo,2,3.0,2966,9551,1941,537200.0,2026-07-27,Active,,,0,119.92,2,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530102,LST0530102,AG02960,LOC0074,Land,0,0.0,4854,1424,1945,1998800.0,2026-07-27,Active,,,0,0.0,0,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530103,LST0530103,AG01499,LOC0131,Apartment,3,1.5,1751,0,1920,639500.0,2026-07-27,Active,,,0,657.58,3,Yes,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530104,LST0530104,AG00605,LOC0067,Single Family,1,1.5,1673,1059,2005,356800.0,2026-07-27,Active,,,0,0.0,0,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530105,LST0530105,AG00151,LOC0119,Single Family,3,3.5,2442,7438,1920,663600.0,2026-07-27,Active,,,0,0.0,2,No,Yes,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530106,LST0530106,AG01303,LOC0074,Condo,5,3.0,1857,4379,1925,724800.0,2026-07-27,Active,,,0,626.69,3,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530107,LST0530107,AG01317,LOC0031,Single Family,6,2.5,789,5788,1945,173400.0,2026-07-27,Active,,,0,0.0,1,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530108,LST0530108,AG02071,LOC0163,Single Family,6,2.5,2021,5813,1993,394800.0,2026-07-27,Active,,,0,0.0,2,No,Yes,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530109,LST0530109,AG01258,LOC0040,Single Family,5,4.0,2481,1292,1956,826800.0,2026-07-27,Active,,,0,0.0,3,Yes,Yes,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530110,LST0530110,AG00408,LOC0117,Condo,2,1.5,2164,5287,1920,1283100.0,2026-07-27,Active,,,0,82.7,1,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530111,LST0530111,AG01294,LOC0100,Single Family,5,1.5,1207,10676,1974,184200.0,2026-07-27,Active,,,0,0.0,0,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530112,LST0530112,AG01137,LOC0207,Single Family,1,2.0,1611,1038,2007,279700.0,2026-07-27,Active,,,0,0.0,2,No,Yes,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530113,LST0530113,AG00996,LOC0111,Townhouse,4,4.5,1755,3922,2005,313400.0,2026-07-27,Active,,,0,186.02,0,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530114,LST0530114,AG02815,LOC0179,Condo,2,3.0,2402,9513,1906,489400.0,2026-07-27,Active,,,0,726.76,3,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530115,LST0530115,AG02709,LOC0212,Apartment,5,2.0,566,0,1993,333600.0,2026-07-27,Active,,,0,475.1,0,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530116,LST0530116,AG00223,LOC0145,Single Family,6,4.0,2290,1514,2019,413400.0,2026-07-27,Active,,,0,0.0,2,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530117,LST0530117,AG00810,LOC0172,Condo,6,1.5,2285,2955,1986,492200.0,2026-07-27,Active,,,0,372.24,0,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530118,LST0530118,AG00325,LOC0061,Townhouse,3,1.0,2187,2625,1936,392200.0,2026-07-27,Active,,,0,653.49,1,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530119,LST0530119,AG02949,LOC0232,Townhouse,1,2.5,2120,8245,1920,385400.0,2026-07-27,Active,,,0,50.42,0,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530120,LST0530120,AG02752,LOC0189,Apartment,4,1.0,1563,0,1908,503300.0,2026-07-27,Active,,,0,526.73,1,No,No,2026-07-27,2026-07-27
INSERT,2026-07-27T00:00:00,2026-07-27,PT0530121,LST0530121,AG02046,LOC0097,Multi-Family,6,3.5,2465,7692,1955,819600.0,2026-07-27,Active,,,0,0.0,2,No,Yes,2026-07-27,2026-07-27
