operation_type,cdc_timestamp,batch_date,property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539476,LST0539476,AG00749,LOC0148,Single Family,6,3.0,1640,3537,1909,672400.0,2026-08-04,Active,,,0,0.0,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539477,LST0539477,AG01052,LOC0019,Townhouse,5,2.0,2297,3510,1954,395600.0,2026-08-04,Active,,,0,401.56,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539478,LST0539478,AG01574,LOC0214,Townhouse,4,1.5,2294,2395,1968,473400.0,2026-08-04,Active,,,0,748.0,0,Yes,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539479,LST0539479,AG02158,LOC0228,Single Family,1,1.5,708,3610,1964,307100.0,2026-08-04,Active,,,0,0.0,2,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539480,LST0539480,AG02906,LOC0190,Single Family,4,4.0,1596,10662,2018,358000.0,2026-08-04,Active,,,0,0.0,0,No,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539481,LST0539481,AG02809,LOC0119,Condo,3,4.0,1165,9594,1906,145100.0,2026-08-04,Active,,,0,749.75,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539482,LST0539482,AG00429,LOC0237,Condo,1,4.0,1240,4692,1976,219400.0,2026-08-04,Active,,,0,583.79,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539483,LST0539483,AG02820,LOC0241,Single Family,3,1.0,497,4729,2022,59300.0,2026-08-04,Active,,,0,0.0,0,Yes,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539484,LST0539484,AG02577,LOC0085,Single Family,1,3.5,1855,4112,2019,248000.0,2026-08-04,Active,,,0,0.0,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539485,LST0539485,AG00361,LOC0051,Single Family,2,3.0,2692,1652,1920,539400.0,2026-08-04,Active,,,0,0.0,0,No,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539486,LST0539486,AG01108,LOC0230,Townhouse,1,4.0,1738,1855,1969,742400.0,2026-08-04,Active,,,0,130.03,0,Yes,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539487,LST0539487,AG00890,LOC0011,Single Family,4,3.0,1801,1113,1907,437800.0,2026-08-04,Active,,,0,0.0,1,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539488,LST0539488,AG01119,LOC0031,Single Family,1,3.0,2908,5167,1933,1165300.0,2026-08-04,Active,,,0,0.0,3,No,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539489,LST0539489,AG01312,LOC0042,Condo,1,1.5,1479,3382,1928,254900.0,2026-08-04,Active,,,0,582.08,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539490,LST0539490,AG01788,LOC0245,Apartment,6,2.0,1803,0,1983,434400.0,2026-08-04,Active,,,0,169.68,1,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539491,LST0539491,AG00949,LOC0100,Apartment,4,3.5,877,0,2024,135900.0,2026-08-04,Active,,,0,630.37,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539492,LST0539492,AG01732,LOC0087,Condo,1,4.0,3057,7634,1996,1356500.0,2026-08-04,Active,,,0,173.78,2,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539493,LST0539493,AG01355,LOC0051,Single Family,1,4.5,2726,7174,1979,538600.0,2026-08-04,Active,,,0,0.0,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539494,LST0539494,AG02560,LOC0144,Land,0,0.0,2428,4692,1990,821300.0,2026-08-04,Active,,,0,0.0,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539495,LST0539495,AG02883,LOC0143,Single Family,1,4.5,2422,1329,1973,338100.0,2026-08-04,Active,,,0,0.0,1,No,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539496,LST0539496,AG01094,LOC0127,Multi-Family,5,4.5,4148,3302,1905,1490500.0,2026-08-04,Active,,,0,0.0,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539497,LST0539497,AG01760,LOC0177,Land,0,0.0,4946,2595,2002,2358400.0,2026-08-04,Active,,,0,0.0,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539498,LST0539498,AG01713,LOC0227,Townhouse,3,2.0,1888,1857,1966,588200.0,2026-08-04,Active,,,0,746.48,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539499,LST0539499,AG00452,LOC0085,Apartment,1,2.5,1241,0,1945,255400.0,2026-08-04,Active,,,0,414.2,2,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539500,LST0539500,AG02682,LOC0091,Condo,1,1.0,1241,4961,1949,557800.0,2026-08-04,Active,,,0,511.5,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539501,LST0539501,AG02142,LOC0075,Land,0,0.0,6548,7142,1938,2205700.0,2026-08-04,Active,,,0,0.0,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539502,LST0539502,AG00771,LOC0194,Single Family,1,4.0,1577,3212,1930,1051600.0,2026-08-04,Active,,,0,0.0,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539503,LST0539503,AG02059,LOC0133,Land,0,0.0,4761,14319,2004,1151200.0,2026-08-04,Active,,,0,0.0,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539504,LST0539504,AG02209,LOC0047,Single Family,4,3.5,1413,12982,1972,415400.0,2026-08-04,Active,,,0,0.0,1,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539505,LST0539505,AG00993,LOC0133,Single Family,1,2.0,1379,1256,1977,295500.0,2026-08-04,Active,,,0,0.0,2,No,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539506,LST0539506,AG00464,LOC0168,Single Family,3,1.0,300,15810,1910,191200.0,2026-08-04,Active,,,0,0.0,0,Yes,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539507,LST0539507,AG02001,LOC0067,Townhouse,1,3.5,1555,1499,1998,173900.0,2026-08-04,Active,,,0,730.46,1,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539508,LST0539508,AG02510,LOC0204,Apartment,4,3.0,674,0,1941,131200.0,2026-08-04,Active,,,0,408.17,2,Yes,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539509,LST0539509,AG00222,LOC0145,Single Family,1,4.0,2472,5609,1922,874800.0,2026-08-04,Active,,,0,0.0,1,No,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539510,LST0539510,AG02214,LOC0229,Single Family,2,4.5,1715,4397,1978,451400.0,2026-08-04,Active,,,0,0.0,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539511,LST0539511,AG00835,LOC0018,Condo,4,1.5,1899,4788,2018,806000.0,2026-08-04,Active,,,0,63.09,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539512,LST0539512,AG01961,LOC0011,Single Family,2,4.5,2338,1652,1973,1363500.0,2026-08-04,Active,,,0,0.0,2,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539513,LST0539513,AG02975,LOC0182,Single Family,4,3.0,2428,5196,1989,645800.0,2026-08-04,Active,,,0,0.0,3,No,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539514,LST0539514,AG00511,LOC0179,Townhouse,6,3.0,2086,2016,1923,595100.0,2026-08-04,Active,,,0,545.75,1,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539515,LST0539515,AG02723,LOC0021,Single Family,5,1.5,1192,5002,1948,183500.0,2026-08-04,Active,,,0,0.0,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539516,LST0539516,AG00326,LOC0182,Land,0,0.0,5859,4541,2009,606900.0,2026-08-04,Active,,,0,0.0,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539517,LST0539517,AG02919,LOC0162,Single Family,3,1.5,2077,3048,2010,335800.0,2026-08-04,Active,,,0,0.0,2,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539518,LST0539518,AG01232,LOC0062,Single Family,5,2.0,2147,4967,1953,138300.0,2026-08-04,Active,,,0,0.0,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539519,LST0539519,AG00478,LOC0152,Single Family,3,1.0,2140,4848,2018,586400.0,2026-08-04,Active,,,0,0.0,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539520,LST0539520,AG01776,LOC0071,Multi-Family,3,2.5,3750,22430,2024,2234400.0,2026-08-04,Active,,,0,0.0,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539521,LST0539521,AG02718,LOC0096,Single Family,5,4.5,2143,20547,2008,827200.0,2026-08-04,Active,,,0,0.0,1,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539522,LST0539522,AG01632,LOC0180,Single Family,3,2.5,2302,7694,1971,540900.0,2026-08-04,Active,,,0,0.0,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539523,LST0539523,AG00002,LOC0162,Single Family,4,4.0,2482,4210,1928,491400.0,2026-08-04,Active,,,0,0.0,2,No,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539524,LST0539524,AG00944,LOC0073,Townhouse,1,1.5,1446,11873,1972,115100.0,2026-08-04,Active,,,0,273.16,1,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539525,LST0539525,AG00677,LOC0150,Single Family,1,4.5,2852,4363,1914,1136200.0,2026-08-04,Active,,,0,0.0,2,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539526,LST0539526,AG01940,LOC0141,Single Family,1,4.0,2143,6374,1958,674500.0,2026-08-04,Active,,,0,0.0,3,No,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539527,LST0539527,AG01540,LOC0129,Condo,1,4.5,1908,4970,1948,336800.0,2026-08-04,Active,,,0,455.87,1,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539528,LST0539528,AG00930,LOC0043,Condo,4,3.0,2483,1884,1993,409400.0,2026-08-04,Active,,,0,457.63,1,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539529,LST0539529,AG01233,LOC0233,Townhouse,5,1.0,877,1077,1956,252400.0,2026-08-04,Active,,,0,453.67,1,Yes,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539530,LST0539530,AG01853,LOC0223,Land,0,0.0,4975,2275,2006,2390800.0,2026-08-04,Active,,,0,0.0,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539531,LST0539531,AG00343,LOC0157,Condo,3,3.5,300,7961,1919,130400.0,2026-08-04,Active,,,0,132.82,2,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539532,LST0539532,AG02510,LOC0191,Townhouse,3,1.0,1051,16523,1904,491900.0,2026-08-04,Active,,,0,233.8,2,Yes,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539533,LST0539533,AG02573,LOC0023,Townhouse,3,3.0,2408,2002,1967,289300.0,2026-08-04,Active,,,0,423.57,3,Yes,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539534,LST0539534,AG00566,LOC0006,Single Family,2,2.0,2075,8133,1962,471800.0,2026-08-04,Active,,,0,0.0,1,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539535,LST0539535,AG00640,LOC0078,Single Family,6,2.0,2705,4007,1974,942100.0,2026-08-04,Active,,,0,0.0,2,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539536,LST0539536,AG00922,LOC0039,Townhouse,3,3.0,1720,2252,1971,285900.0,2026-08-04,Active,,,0,130.66,1,Yes,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539537,LST0539537,AG01034,LOC0071,Single Family,1,1.5,1096,8435,1951,582300.0,2026-08-04,Active,,,0,0.0,2,Yes,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539538,LST0539538,AG00496,LOC0181,Single Family,3,1.5,2209,3472,2021,390500.0,2026-08-04,Active,,,0,0.0,2,Yes,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539539,LST0539539,AG02568,LOC0039,Condo,1,4.0,2253,1294,1989,904100.0,2026-08-04,Active,,,0,335.79,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539540,LST0539540,AG00030,LOC0009,Land,0,0.0,5434,1283,1986,1564400.0,2026-08-04,Active,,,0,0.0,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539541,LST0539541,AG02184,LOC0157,Condo,1,2.0,2201,3022,1929,863600.0,2026-08-04,Active,,,0,737.02,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539542,LST0539542,AG02166,LOC0028,Apartment,1,3.5,1442,0,1919,212700.0,2026-08-04,Active,,,0,702.46,2,Yes,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539543,LST0539543,AG01852,LOC0204,Single Family,2,3.5,2106,4647,1915,362300.0,2026-08-04,Active,,,0,0.0,2,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539544,LST0539544,AG02812,LOC0084,Single Family,2,1.5,712,2128,2000,272000.0,2026-08-04,Active,,,0,0.0,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539545,LST0539545,AG00326,LOC0055,Single Family,5,3.0,1290,2410,2005,314900.0,2026-08-04,Active,,,0,0.0,1,No,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539546,LST0539546,AG02172,LOC0103,Condo,6,4.5,882,18479,1978,193500.0,2026-08-04,Active,,,0,411.16,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539547,LST0539547,AG02940,LOC0222,Single Family,4,2.5,2264,4574,1939,670300.0,2026-08-04,Active,,,0,0.0,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539548,LST0539548,AG01780,LOC0132,Land,0,0.0,5476,1495,1922,2454800.0,2026-08-04,Active,,,0,0.0,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539549,LST0539549,AG00544,LOC0150,Single Family,6,2.5,1604,4284,2008,475300.0,2026-08-04,Active,,,0,0.0,1,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539550,LST0539550,AG00887,LOC0217,Single Family,6,4.0,865,8845,1979,110700.0,2026-08-04,Active,,,0,0.0,2,Yes,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539551,LST0539551,AG02456,LOC0164,Townhouse,1,2.5,2001,5028,2017,735300.0,2026-08-04,Active,,,0,286.05,3,Yes,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539552,LST0539552,AG01202,LOC0128,Single Family,2,2.5,1264,7049,1930,375000.0,2026-08-04,Active,,,0,0.0,0,No,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539553,LST0539553,AG02273,LOC0189,Apartment,1,4.5,447,0,1903,174000.0,2026-08-04,Active,,,0,82.52,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539554,LST0539554,AG02382,LOC0068,Single Family,3,4.5,1238,1911,1943,506100.0,2026-08-04,Active,,,0,0.0,1,No,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539555,LST0539555,AG00566,LOC0023,Single Family,2,1.0,1557,8950,2018,405200.0,2026-08-04,Active,,,0,0.0,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539556,LST0539556,AG00003,LOC0020,Condo,3,1.5,2323,3062,1985,498200.0,2026-08-04,Active,,,0,750.76,3,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539557,LST0539557,AG02201,LOC0185,Single Family,4,2.0,1232,6795,1926,132400.0,2026-08-04,Active,,,0,0.0,2,Yes,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539558,LST0539558,AG02659,LOC0071,Single Family,1,2.0,2091,15715,1967,374400.0,2026-08-04,Active,,,0,0.0,0,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539559,LST0539559,AG02969,LOC0213,Apartment,4,2.5,1460,0,1969,362200.0,2026-08-04,Active,,,0,264.02,3,Yes,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539560,LST0539560,AG00634,LOC0068,Single Family,1,2.5,3410,1353,1920,1260000.0,2026-08-04,Active,,,0,0.0,0,No,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539561,LST0539561,AG02592,LOC0136,Townhouse,1,1.5,1983,1045,1952,205800.0,2026-08-04,Active,,,0,790.64,1,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539562,LST0539562,AG02907,LOC0008,Single Family,1,1.0,1239,2382,2019,230800.0,2026-08-04,Active,,,0,0.0,2,No,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539563,LST0539563,AG01616,LOC0022,Single Family,6,3.5,2902,2235,1908,620700.0,2026-08-04,Active,,,0,0.0,1,No,Yes,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539564,LST0539564,AG01568,LOC0220,Single Family,3,4.5,1422,6493,1943,522900.0,2026-08-04,Active,,,0,0.0,1,No,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539565,LST0539565,AG00722,LOC0197,Townhouse,6,3.0,300,4599,1997,109000.0,2026-08-04,Active,,,0,750.38,3,Yes,No,2026-08-04,2026-08-04
INSERT,2026-08-04T00:00:00,2026-08-04,PT0539566,LST0539566,AG02115,LOC0119,Condo,5,3.0,1372,4640,1903,513300.0,2026-08-04,Active,,,0,267.19,1,No,No,2026-08-04,2026-08-04
