operation_type,cdc_timestamp,batch_date,property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550266,LST0550266,AG02673,LOC0087,Single Family,1,3.5,2031,4655,2021,1165900.0,2026-08-14,Active,,,0,0.0,3,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550267,LST0550267,AG02098,LOC0049,Condo,6,4.0,1803,2349,1949,447800.0,2026-08-14,Active,,,0,135.38,1,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550268,LST0550268,AG00444,LOC0165,Single Family,4,2.0,1939,3414,1913,796200.0,2026-08-14,Active,,,0,0.0,3,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550269,LST0550269,AG00997,LOC0176,Single Family,6,3.5,1485,2413,1932,349700.0,2026-08-14,Active,,,0,0.0,3,Yes,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550270,LST0550270,AG00435,LOC0153,Apartment,3,4.0,1383,0,1932,446600.0,2026-08-14,Active,,,0,323.6,3,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550271,LST0550271,AG01645,LOC0029,Single Family,3,3.5,1225,2889,1938,306600.0,2026-08-14,Active,,,0,0.0,1,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550272,LST0550272,AG00885,LOC0167,Single Family,1,3.0,1965,1956,1955,567000.0,2026-08-14,Active,,,0,0.0,2,No,Yes,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550273,LST0550273,AG01129,LOC0051,Townhouse,5,4.5,2270,6854,1923,247200.0,2026-08-14,Active,,,0,403.66,1,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550274,LST0550274,AG02549,LOC0191,Single Family,5,2.5,2834,4674,1972,998300.0,2026-08-14,Active,,,0,0.0,0,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550275,LST0550275,AG01463,LOC0190,Single Family,1,1.0,2070,1560,1996,596500.0,2026-08-14,Active,,,0,0.0,2,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550276,LST0550276,AG02214,LOC0008,Apartment,2,2.5,1579,0,1982,140000.0,2026-08-14,Active,,,0,507.02,3,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550277,LST0550277,AG00806,LOC0169,Condo,2,4.0,2751,5521,2022,929000.0,2026-08-14,Active,,,0,272.6,0,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550278,LST0550278,AG02882,LOC0166,Single Family,1,1.5,2654,2245,1901,1196300.0,2026-08-14,Active,,,0,0.0,3,No,Yes,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550279,LST0550279,AG01405,LOC0211,Single Family,6,1.5,2075,1164,1967,692900.0,2026-08-14,Active,,,0,0.0,1,No,Yes,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550280,LST0550280,AG00401,LOC0051,Single Family,4,1.5,1777,1316,1955,239100.0,2026-08-14,Active,,,0,0.0,0,No,Yes,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550281,LST0550281,AG02175,LOC0126,Condo,6,4.0,3133,2798,1930,530300.0,2026-08-14,Active,,,0,691.12,1,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550282,LST0550282,AG02272,LOC0227,Single Family,5,2.5,584,2659,1985,236700.0,2026-08-14,Active,,,0,0.0,3,No,Yes,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550283,LST0550283,AG01824,LOC0177,Single Family,4,4.5,1607,14060,1925,815200.0,2026-08-14,Active,,,0,0.0,3,No,Yes,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550284,LST0550284,AG00018,LOC0223,Single Family,6,4.5,1934,1466,1998,983600.0,2026-08-14,Active,,,0,0.0,2,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550285,LST0550285,AG00544,LOC0101,Single Family,5,2.0,536,27169,1919,158700.0,2026-08-14,Active,,,0,0.0,0,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550286,LST0550286,AG01836,LOC0140,Single Family,2,1.0,2693,11909,1977,810000.0,2026-08-14,Active,,,0,0.0,1,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550287,LST0550287,AG02987,LOC0198,Apartment,5,4.5,1210,0,1938,130800.0,2026-08-14,Active,,,0,187.32,1,Yes,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550288,LST0550288,AG02263,LOC0025,Single Family,1,4.5,915,2102,1963,214900.0,2026-08-14,Active,,,0,0.0,3,Yes,Yes,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550289,LST0550289,AG01099,LOC0060,Single Family,1,1.5,2762,1991,1997,770500.0,2026-08-14,Active,,,0,0.0,1,Yes,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550290,LST0550290,AG01999,LOC0165,Condo,2,4.0,1259,7636,1932,626800.0,2026-08-14,Active,,,0,56.14,0,Yes,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550291,LST0550291,AG01505,LOC0094,Single Family,4,4.5,2227,15427,1931,555900.0,2026-08-14,Active,,,0,0.0,3,No,Yes,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550292,LST0550292,AG00355,LOC0076,Single Family,3,1.5,1543,2307,1937,228900.0,2026-08-14,Active,,,0,0.0,3,No,Yes,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550293,LST0550293,AG02079,LOC0106,Townhouse,5,3.0,912,5733,2025,342400.0,2026-08-14,Active,,,0,56.69,0,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550294,LST0550294,AG01662,LOC0243,Single Family,6,1.0,2153,1008,1901,501200.0,2026-08-14,Active,,,0,0.0,1,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550295,LST0550295,AG01052,LOC0229,Multi-Family,4,4.0,2776,6676,1989,481000.0,2026-08-14,Active,,,0,0.0,0,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550296,LST0550296,AG02288,LOC0018,Single Family,4,1.5,1627,2594,1948,430100.0,2026-08-14,Active,,,0,0.0,1,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550297,LST0550297,AG01536,LOC0236,Condo,4,4.0,351,1883,1942,29500.0,2026-08-14,Active,,,0,190.1,2,No,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550298,LST0550298,AG00041,LOC0192,Single Family,1,2.5,2804,1724,1976,908400.0,2026-08-14,Active,,,0,0.0,2,No,Yes,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550299,LST0550299,AG00207,LOC0080,Apartment,3,1.0,780,0,1968,290900.0,2026-08-14,Active,,,0,277.36,3,Yes,No,2026-08-14,2026-08-14
INSERT,2026-08-14T00:00:00,2026-08-14,PT0550300,LST0550300,AG02105,LOC0126,Single Family,1,3.0,2171,4144,1985,381500.0,2026-08-14,Active,,,0,0.0,2,No,Yes,2026-08-14,2026-08-14
