operation_type,cdc_timestamp,batch_date,property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547346,LST0547346,AG02419,LOC0154,Apartment,4,4.0,726,0,1953,79600.0,2026-08-11,Active,,,0,143.67,3,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547347,LST0547347,AG02217,LOC0030,Multi-Family,5,1.5,2506,2287,2002,599400.0,2026-08-11,Active,,,0,0.0,2,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547348,LST0547348,AG00302,LOC0071,Townhouse,5,2.5,1064,2613,1999,487600.0,2026-08-11,Active,,,0,742.05,0,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547349,LST0547349,AG02116,LOC0205,Single Family,5,3.5,1732,1560,1970,371200.0,2026-08-11,Active,,,0,0.0,3,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547350,LST0547350,AG00596,LOC0236,Single Family,5,2.0,699,3413,1947,131900.0,2026-08-11,Active,,,0,0.0,1,No,Yes,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547351,LST0547351,AG01603,LOC0093,Single Family,3,1.0,1254,3773,1998,251800.0,2026-08-11,Active,,,0,0.0,3,No,Yes,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547352,LST0547352,AG00736,LOC0028,Single Family,1,2.5,3344,2564,1952,455600.0,2026-08-11,Active,,,0,0.0,1,Yes,Yes,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547353,LST0547353,AG02529,LOC0061,Apartment,6,1.0,1426,0,1913,208600.0,2026-08-11,Active,,,0,292.11,1,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547354,LST0547354,AG00689,LOC0031,Single Family,6,2.0,413,12262,1945,114300.0,2026-08-11,Active,,,0,0.0,0,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547355,LST0547355,AG01707,LOC0187,Multi-Family,2,2.0,3805,5959,1907,951500.0,2026-08-11,Active,,,0,0.0,0,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547356,LST0547356,AG00575,LOC0088,Multi-Family,4,1.5,3069,6496,1929,224900.0,2026-08-11,Active,,,0,0.0,1,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547357,LST0547357,AG01706,LOC0200,Single Family,4,2.0,2120,2356,2022,616300.0,2026-08-11,Active,,,0,0.0,1,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547358,LST0547358,AG00071,LOC0058,Condo,3,1.5,1722,11235,1934,633900.0,2026-08-11,Active,,,0,257.64,3,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547359,LST0547359,AG01363,LOC0223,Apartment,6,2.5,478,0,1912,259700.0,2026-08-11,Active,,,0,382.62,0,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547360,LST0547360,AG02299,LOC0190,Townhouse,1,2.5,2445,8865,2011,681500.0,2026-08-11,Active,,,0,337.42,3,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547361,LST0547361,AG00003,LOC0031,Single Family,3,3.0,2687,1496,1906,741400.0,2026-08-11,Active,,,0,0.0,1,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547362,LST0547362,AG00793,LOC0064,Single Family,1,4.5,1458,1584,1999,419800.0,2026-08-11,Active,,,0,0.0,2,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547363,LST0547363,AG01590,LOC0209,Single Family,5,3.5,1106,5414,1951,247700.0,2026-08-11,Active,,,0,0.0,3,No,Yes,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547364,LST0547364,AG02978,LOC0049,Apartment,5,4.0,1022,0,1925,333900.0,2026-08-11,Active,,,0,403.12,1,Yes,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547365,LST0547365,AG00953,LOC0023,Condo,6,3.5,1370,6314,1944,430400.0,2026-08-11,Active,,,0,262.44,1,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547366,LST0547366,AG02682,LOC0149,Single Family,4,1.5,2446,1464,1942,599700.0,2026-08-11,Active,,,0,0.0,2,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547367,LST0547367,AG01368,LOC0054,Single Family,2,4.0,505,5725,1981,78600.0,2026-08-11,Active,,,0,0.0,1,No,Yes,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547368,LST0547368,AG02380,LOC0225,Single Family,3,2.5,1774,15824,1966,871900.0,2026-08-11,Active,,,0,0.0,0,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547369,LST0547369,AG01019,LOC0141,Townhouse,3,3.5,1403,2547,2005,431300.0,2026-08-11,Active,,,0,337.36,3,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547370,LST0547370,AG01813,LOC0078,Townhouse,4,2.0,2839,3563,1981,1113400.0,2026-08-11,Active,,,0,522.9,1,Yes,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547371,LST0547371,AG01632,LOC0115,Multi-Family,1,3.0,4049,2957,1987,697700.0,2026-08-11,Active,,,0,0.0,0,Yes,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547372,LST0547372,AG00653,LOC0132,Single Family,2,2.5,946,4431,1937,265400.0,2026-08-11,Active,,,0,0.0,3,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547373,LST0547373,AG01713,LOC0159,Condo,2,2.0,3016,10581,1985,440900.0,2026-08-11,Active,,,0,731.4,1,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547374,LST0547374,AG02694,LOC0130,Single Family,4,4.0,1357,18338,2008,254700.0,2026-08-11,Active,,,0,0.0,0,No,Yes,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547375,LST0547375,AG00014,LOC0232,Land,0,0.0,5705,10226,1910,1662200.0,2026-08-11,Active,,,0,0.0,0,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547376,LST0547376,AG02078,LOC0037,Single Family,3,2.0,1944,4221,2022,779500.0,2026-08-11,Active,,,0,0.0,0,No,Yes,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547377,LST0547377,AG01419,LOC0026,Single Family,5,3.0,1687,7802,1912,650500.0,2026-08-11,Active,,,0,0.0,1,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547378,LST0547378,AG02270,LOC0206,Multi-Family,6,1.5,3749,3611,1949,965000.0,2026-08-11,Active,,,0,0.0,1,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547379,LST0547379,AG00922,LOC0118,Condo,5,2.5,538,1303,1949,107200.0,2026-08-11,Active,,,0,274.31,3,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547380,LST0547380,AG02626,LOC0078,Townhouse,5,2.0,725,6509,1978,277500.0,2026-08-11,Active,,,0,53.25,0,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547381,LST0547381,AG02988,LOC0024,Single Family,4,4.5,1719,4581,1935,717100.0,2026-08-11,Active,,,0,0.0,3,No,Yes,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547382,LST0547382,AG01004,LOC0027,Condo,2,2.0,1568,4125,1975,502400.0,2026-08-11,Active,,,0,256.8,2,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547383,LST0547383,AG02923,LOC0018,Single Family,1,3.5,3062,4491,1902,1760400.0,2026-08-11,Active,,,0,0.0,3,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547384,LST0547384,AG01374,LOC0023,Townhouse,3,1.5,2090,4118,1902,913600.0,2026-08-11,Active,,,0,284.15,2,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547385,LST0547385,AG00542,LOC0230,Land,0,0.0,2318,2020,2004,624900.0,2026-08-11,Active,,,0,0.0,0,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547386,LST0547386,AG02513,LOC0049,Condo,3,2.5,745,1272,2005,316700.0,2026-08-11,Active,,,0,798.33,0,Yes,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547387,LST0547387,AG01664,LOC0105,Single Family,3,2.0,1736,2850,1927,343800.0,2026-08-11,Active,,,0,0.0,1,No,Yes,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547388,LST0547388,AG01694,LOC0202,Single Family,4,3.5,1761,4537,1928,312300.0,2026-08-11,Active,,,0,0.0,3,Yes,Yes,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547389,LST0547389,AG00646,LOC0049,Single Family,5,4.5,1356,4022,1957,520800.0,2026-08-11,Active,,,0,0.0,1,No,Yes,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547390,LST0547390,AG01589,LOC0215,Single Family,3,2.5,1100,1680,1996,773700.0,2026-08-11,Active,,,0,0.0,2,Yes,Yes,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547391,LST0547391,AG00622,LOC0207,Single Family,6,1.5,1146,13385,1942,385800.0,2026-08-11,Active,,,0,0.0,0,No,Yes,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547392,LST0547392,AG00727,LOC0156,Single Family,6,3.5,1713,1595,2002,693700.0,2026-08-11,Active,,,0,0.0,1,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547393,LST0547393,AG02705,LOC0233,Land,0,0.0,3859,11426,1929,1413300.0,2026-08-11,Active,,,0,0.0,0,No,No,2026-08-11,2026-08-11
INSERT,2026-08-11T00:00:00,2026-08-11,PT0547394,LST0547394,AG01560,LOC0149,Single Family,4,4.0,2783,1579,1929,533900.0,2026-08-11,Active,,,0,0.0,1,Yes,Yes,2026-08-11,2026-08-11
