operation_type,cdc_timestamp,batch_date,property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
INSERT,2026-08-05T00:00:00,2026-08-05,PT0540828,LST0540828,AG02841,LOC0137,Multi-Family,6,2.5,1945,2061,1909,799500.0,2026-08-05,Active,,,0,0.0,1,No,Yes,2026-08-05,2026-08-05
INSERT,2026-08-05T00:00:00,2026-08-05,PT0540829,LST0540829,AG00824,LOC0139,Single Family,3,4.0,1897,1156,2010,833400.0,2026-08-05,Active,,,0,0.0,0,No,No,2026-08-05,2026-08-05
INSERT,2026-08-05T00:00:00,2026-08-05,PT0540830,LST0540830,AG01420,LOC0173,Multi-Family,6,1.5,1415,3715,1992,353400.0,2026-08-05,Active,,,0,0.0,0,No,Yes,2026-08-05,2026-08-05
INSERT,2026-08-05T00:00:00,2026-08-05,PT0540831,LST0540831,AG01345,LOC0199,Single Family,4,3.0,1220,6749,1900,638500.0,2026-08-05,Active,,,0,0.0,0,No,No,2026-08-05,2026-08-05
INSERT,2026-08-05T00:00:00,2026-08-05,PT0540832,LST0540832,AG01643,LOC0077,Townhouse,2,3.0,1988,2263,1950,197900.0,2026-08-05,Active,,,0,220.74,1,No,No,2026-08-05,2026-08-05
INSERT,2026-08-05T00:00:00,2026-08-05,PT0540833,LST0540833,AG01662,LOC0068,Single Family,6,4.0,2065,1525,1986,597300.0,2026-08-05,Active,,,0,0.0,1,No,No,2026-08-05,2026-08-05
INSERT,2026-08-05T00:00:00,2026-08-05,PT0540834,LST0540834,AG01417,LOC0061,Single Family,4,2.5,1505,2094,1954,275200.0,2026-08-05,Active,,,0,0.0,1,No,No,2026-08-05,2026-08-05
INSERT,2026-08-05T00:00:00,2026-08-05,PT0540835,LST0540835,AG01763,LOC0205,Townhouse,1,1.0,2687,5197,2024,794700.0,2026-08-05,Active,,,0,366.69,3,No,No,2026-08-05,2026-08-05
INSERT,2026-08-05T00:00:00,2026-08-05,PT0540836,LST0540836,AG00478,LOC0148,Single Family,1,3.0,859,2432,2002,213900.0,2026-08-05,Active,,,0,0.0,2,No,No,2026-08-05,2026-08-05
INSERT,2026-08-05T00:00:00,2026-08-05,PT0540837,LST0540837,AG00525,LOC0055,Single Family,1,1.5,1853,2705,1996,220200.0,2026-08-05,Active,,,0,0.0,2,Yes,No,2026-08-05,2026-08-05
INSERT,2026-08-05T00:00:00,2026-08-05,PT0540838,LST0540838,AG00504,LOC0146,Townhouse,4,3.0,732,4162,1983,92900.0,2026-08-05,Active,,,0,639.75,3,No,No,2026-08-05,2026-08-05
