operation_type,cdc_timestamp,batch_date,property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
INSERT,2026-08-12T00:00:00,2026-08-12,PT0548186,LST0548186,AG01841,LOC0248,Condo,6,2.5,1366,18353,1904,217200.0,2026-08-12,Active,,,0,705.4,0,No,No,2026-08-12,2026-08-12
INSERT,2026-08-12T00:00:00,2026-08-12,PT0548187,LST0548187,AG00057,LOC0175,Condo,6,4.0,300,1843,1941,80500.0,2026-08-12,Active,,,0,69.8,0,Yes,No,2026-08-12,2026-08-12
INSERT,2026-08-12T00:00:00,2026-08-12,PT0548188,LST0548188,AG00171,LOC0034,Condo,3,4.5,1366,6249,1921,670500.0,2026-08-12,Active,,,0,154.91,0,No,No,2026-08-12,2026-08-12
INSERT,2026-08-12T00:00:00,2026-08-12,PT0548189,LST0548189,AG01979,LOC0186,Apartment,4,3.0,1153,0,1959,408000.0,2026-08-12,Active,,,0,381.26,2,No,No,2026-08-12,2026-08-12
INSERT,2026-08-12T00:00:00,2026-08-12,PT0548190,LST0548190,AG01114,LOC0079,Townhouse,1,3.0,2532,1800,1985,650800.0,2026-08-12,Active,,,0,188.7,1,Yes,No,2026-08-12,2026-08-12
INSERT,2026-08-12T00:00:00,2026-08-12,PT0548191,LST0548191,AG01006,LOC0038,Condo,4,4.0,2985,4438,1951,949600.0,2026-08-12,Active,,,0,80.59,3,No,No,2026-08-12,2026-08-12
INSERT,2026-08-12T00:00:00,2026-08-12,PT0548192,LST0548192,AG02527,LOC0241,Condo,1,1.5,1481,1425,1906,322600.0,2026-08-12,Active,,,0,612.11,1,Yes,No,2026-08-12,2026-08-12
INSERT,2026-08-12T00:00:00,2026-08-12,PT0548193,LST0548193,AG02335,LOC0005,Townhouse,4,3.5,2583,2452,1952,977000.0,2026-08-12,Active,,,0,752.18,2,Yes,No,2026-08-12,2026-08-12
INSERT,2026-08-12T00:00:00,2026-08-12,PT0548194,LST0548194,AG02567,LOC0158,Multi-Family,3,1.0,4134,14439,1994,1726600.0,2026-08-12,Active,,,0,0.0,0,No,No,2026-08-12,2026-08-12
INSERT,2026-08-12T00:00:00,2026-08-12,PT0548195,LST0548195,AG00815,LOC0089,Condo,5,4.5,2222,5899,2021,586500.0,2026-08-12,Active,,,0,271.57,0,No,No,2026-08-12,2026-08-12
INSERT,2026-08-12T00:00:00,2026-08-12,PT0548196,LST0548196,AG02525,LOC0153,Condo,4,1.5,2694,7911,1904,1126100.0,2026-08-12,Active,,,0,453.84,1,No,No,2026-08-12,2026-08-12
INSERT,2026-08-12T00:00:00,2026-08-12,PT0548197,LST0548197,AG00829,LOC0121,Single Family,2,3.5,2208,1805,2020,257800.0,2026-08-12,Active,,,0,0.0,2,No,No,2026-08-12,2026-08-12
INSERT,2026-08-12T00:00:00,2026-08-12,PT0548198,LST0548198,AG02044,LOC0189,Multi-Family,3,1.5,3373,1543,1993,1463500.0,2026-08-12,Active,,,0,0.0,1,Yes,No,2026-08-12,2026-08-12
INSERT,2026-08-12T00:00:00,2026-08-12,PT0548199,LST0548199,AG00049,LOC0239,Single Family,2,3.5,2130,2599,2003,635600.0,2026-08-12,Active,,,0,0.0,2,No,Yes,2026-08-12,2026-08-12
INSERT,2026-08-12T00:00:00,2026-08-12,PT0548200,LST0548200,AG02234,LOC0084,Condo,5,2.5,300,3651,1947,101000.0,2026-08-12,Active,,,0,492.53,3,No,No,2026-08-12,2026-08-12
INSERT,2026-08-12T00:00:00,2026-08-12,PT0548201,LST0548201,AG01397,LOC0128,Single Family,1,1.5,1919,7820,1950,468100.0,2026-08-12,Active,,,0,0.0,0,No,No,2026-08-12,2026-08-12
