operation_type,cdc_timestamp,batch_date,property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532450,LST0532450,AG00810,LOC0106,Condo,5,3.0,1775,2113,1946,727700.0,2026-07-29,Active,,,0,212.92,0,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532451,LST0532451,AG01861,LOC0087,Townhouse,1,2.0,2413,3622,1963,1200500.0,2026-07-29,Active,,,0,680.27,1,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532452,LST0532452,AG00209,LOC0057,Single Family,4,4.5,1075,4426,1924,260000.0,2026-07-29,Active,,,0,0.0,0,Yes,Yes,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532453,LST0532453,AG02362,LOC0087,Single Family,5,1.0,1299,1382,2021,717900.0,2026-07-29,Active,,,0,0.0,0,No,Yes,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532454,LST0532454,AG01906,LOC0083,Condo,6,3.5,2902,6989,2022,877800.0,2026-07-29,Active,,,0,478.5,3,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532455,LST0532455,AG01174,LOC0236,Apartment,2,1.5,1264,0,1927,187500.0,2026-07-29,Active,,,0,181.59,3,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532456,LST0532456,AG02839,LOC0067,Multi-Family,5,2.5,3570,2687,1974,865400.0,2026-07-29,Active,,,0,0.0,0,No,Yes,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532457,LST0532457,AG01173,LOC0067,Condo,4,2.5,1308,1854,1936,352700.0,2026-07-29,Active,,,0,557.6,2,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532458,LST0532458,AG01235,LOC0136,Condo,4,4.0,2126,2896,1978,670600.0,2026-07-29,Active,,,0,346.98,1,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532459,LST0532459,AG02838,LOC0106,Townhouse,2,1.5,1155,4680,2023,250900.0,2026-07-29,Active,,,0,306.0,0,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532460,LST0532460,AG02070,LOC0057,Multi-Family,3,3.5,4643,2953,1992,1244500.0,2026-07-29,Active,,,0,0.0,3,Yes,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532461,LST0532461,AG00467,LOC0117,Single Family,4,2.5,3251,11132,1978,825500.0,2026-07-29,Active,,,0,0.0,0,No,Yes,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532462,LST0532462,AG02892,LOC0137,Single Family,6,3.0,1065,15403,1958,118800.0,2026-07-29,Active,,,0,0.0,0,Yes,Yes,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532463,LST0532463,AG02143,LOC0131,Multi-Family,1,4.5,2569,3317,1957,608100.0,2026-07-29,Active,,,0,0.0,0,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532464,LST0532464,AG01162,LOC0117,Multi-Family,1,3.0,1079,13465,1923,353400.0,2026-07-29,Active,,,0,0.0,3,No,Yes,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532465,LST0532465,AG01901,LOC0138,Multi-Family,6,4.0,4074,1384,1917,1410200.0,2026-07-29,Active,,,0,0.0,3,Yes,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532466,LST0532466,AG02983,LOC0033,Single Family,1,4.5,1888,2640,1989,724000.0,2026-07-29,Active,,,0,0.0,0,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532467,LST0532467,AG00711,LOC0189,Townhouse,2,4.5,2741,2670,1912,1177800.0,2026-07-29,Active,,,0,640.42,2,Yes,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532468,LST0532468,AG02170,LOC0042,Townhouse,3,4.5,1654,1197,2005,458700.0,2026-07-29,Active,,,0,88.54,0,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532469,LST0532469,AG01079,LOC0092,Single Family,2,1.5,1067,1481,1991,282700.0,2026-07-29,Active,,,0,0.0,2,No,Yes,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532470,LST0532470,AG02442,LOC0108,Multi-Family,2,2.5,4287,4316,1983,861300.0,2026-07-29,Active,,,0,0.0,1,Yes,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532471,LST0532471,AG00276,LOC0190,Condo,1,4.5,1531,1357,1956,325200.0,2026-07-29,Active,,,0,787.0,0,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532472,LST0532472,AG02671,LOC0225,Apartment,6,4.5,1082,0,1905,454400.0,2026-07-29,Active,,,0,311.59,2,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532473,LST0532473,AG01747,LOC0112,Townhouse,4,3.5,1564,2515,1948,164400.0,2026-07-29,Active,,,0,657.84,1,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532474,LST0532474,AG01057,LOC0215,Multi-Family,3,3.5,3044,12459,1945,1286100.0,2026-07-29,Active,,,0,0.0,1,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532475,LST0532475,AG00541,LOC0005,Single Family,4,3.5,1676,2624,1963,627900.0,2026-07-29,Active,,,0,0.0,1,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532476,LST0532476,AG00332,LOC0052,Single Family,6,3.5,2757,6308,1901,585300.0,2026-07-29,Active,,,0,0.0,0,No,Yes,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532477,LST0532477,AG00986,LOC0167,Single Family,6,3.0,1162,2370,1981,193500.0,2026-07-29,Active,,,0,0.0,3,Yes,Yes,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532478,LST0532478,AG01770,LOC0005,Single Family,6,2.5,1633,14682,1906,694700.0,2026-07-29,Active,,,0,0.0,2,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532479,LST0532479,AG00583,LOC0182,Townhouse,5,4.5,1792,8055,2012,217000.0,2026-07-29,Active,,,0,740.49,1,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532480,LST0532480,AG00874,LOC0013,Multi-Family,1,1.5,3916,1914,2021,563500.0,2026-07-29,Active,,,0,0.0,3,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532481,LST0532481,AG02684,LOC0121,Single Family,3,3.0,1331,15089,2023,244100.0,2026-07-29,Active,,,0,0.0,2,No,Yes,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532482,LST0532482,AG02956,LOC0098,Single Family,1,4.0,1432,5773,1987,460100.0,2026-07-29,Active,,,0,0.0,3,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532483,LST0532483,AG00880,LOC0169,Apartment,2,1.0,1040,0,1929,375400.0,2026-07-29,Active,,,0,730.76,2,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532484,LST0532484,AG00083,LOC0241,Single Family,2,3.5,860,8880,1988,136700.0,2026-07-29,Active,,,0,0.0,0,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532485,LST0532485,AG01277,LOC0156,Single Family,2,2.0,1770,1871,1925,857100.0,2026-07-29,Active,,,0,0.0,3,No,Yes,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532486,LST0532486,AG02868,LOC0013,Multi-Family,1,3.0,3219,4839,1907,774100.0,2026-07-29,Active,,,0,0.0,1,No,Yes,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532487,LST0532487,AG02518,LOC0113,Condo,6,2.5,2267,1645,1968,294400.0,2026-07-29,Active,,,0,622.24,3,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532488,LST0532488,AG00763,LOC0046,Single Family,4,2.0,2024,2168,1920,929800.0,2026-07-29,Active,,,0,0.0,3,No,Yes,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532489,LST0532489,AG02900,LOC0229,Townhouse,4,1.0,1686,1308,1983,196100.0,2026-07-29,Active,,,0,683.71,3,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532490,LST0532490,AG00342,LOC0211,Single Family,5,2.5,1152,8442,2012,304500.0,2026-07-29,Active,,,0,0.0,0,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532491,LST0532491,AG01336,LOC0075,Single Family,5,3.5,855,1058,1948,164800.0,2026-07-29,Active,,,0,0.0,2,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532492,LST0532492,AG00209,LOC0036,Single Family,1,1.0,300,13675,2017,175700.0,2026-07-29,Active,,,0,0.0,2,No,Yes,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532493,LST0532493,AG00754,LOC0019,Condo,5,3.5,859,5551,1946,168500.0,2026-07-29,Active,,,0,725.1,3,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532494,LST0532494,AG02422,LOC0121,Single Family,3,4.0,1999,14377,1941,615200.0,2026-07-29,Active,,,0,0.0,1,No,Yes,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532495,LST0532495,AG01161,LOC0004,Condo,1,2.0,1289,5461,2015,142200.0,2026-07-29,Active,,,0,546.82,2,No,No,2026-07-29,2026-07-29
INSERT,2026-07-29T00:00:00,2026-07-29,PT0532496,LST0532496,AG00126,LOC0126,Apartment,4,4.5,616,0,1927,244000.0,2026-07-29,Active,,,0,378.91,3,No,No,2026-07-29,2026-07-29
