operation_type,cdc_timestamp,batch_date,property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543695,LST0543695,AG01160,LOC0054,Condo,6,3.5,3211,2304,1953,555300.0,2026-08-08,Active,,,0,575.2,3,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543696,LST0543696,AG00681,LOC0183,Multi-Family,4,3.5,3904,6985,1982,379600.0,2026-08-08,Active,,,0,0.0,2,No,Yes,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543697,LST0543697,AG01618,LOC0151,Townhouse,4,4.5,1465,5389,2018,394900.0,2026-08-08,Active,,,0,538.05,3,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543698,LST0543698,AG00158,LOC0169,Condo,1,4.0,2341,6479,1915,716500.0,2026-08-08,Active,,,0,746.49,1,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543699,LST0543699,AG00312,LOC0082,Single Family,5,3.5,2592,1859,2019,471000.0,2026-08-08,Active,,,0,0.0,3,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543700,LST0543700,AG02862,LOC0171,Multi-Family,3,3.5,5683,4984,1986,2691900.0,2026-08-08,Active,,,0,0.0,3,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543701,LST0543701,AG01586,LOC0205,Single Family,1,4.0,2899,10031,1963,602800.0,2026-08-08,Active,,,0,0.0,3,No,Yes,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543702,LST0543702,AG01899,LOC0125,Single Family,1,2.5,2058,1849,2013,512100.0,2026-08-08,Active,,,0,0.0,1,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543703,LST0543703,AG00674,LOC0038,Single Family,2,2.0,2977,2844,1963,849300.0,2026-08-08,Active,,,0,0.0,0,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543704,LST0543704,AG01548,LOC0198,Single Family,2,4.5,1874,2282,2009,206200.0,2026-08-08,Active,,,0,0.0,2,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543705,LST0543705,AG00503,LOC0118,Multi-Family,6,2.5,4183,11193,2014,1376600.0,2026-08-08,Active,,,0,0.0,2,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543706,LST0543706,AG02004,LOC0124,Multi-Family,3,4.5,4321,3671,1952,1277300.0,2026-08-08,Active,,,0,0.0,0,Yes,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543707,LST0543707,AG02232,LOC0080,Condo,4,3.0,1374,3996,1975,212300.0,2026-08-08,Active,,,0,799.11,3,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543708,LST0543708,AG01919,LOC0126,Condo,2,1.0,2523,3927,1971,1076500.0,2026-08-08,Active,,,0,151.55,0,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543709,LST0543709,AG00052,LOC0019,Townhouse,4,4.5,1030,4756,1979,164300.0,2026-08-08,Active,,,0,189.01,2,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543710,LST0543710,AG00294,LOC0014,Single Family,4,2.5,1126,4476,1934,306900.0,2026-08-08,Active,,,0,0.0,1,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543711,LST0543711,AG01566,LOC0089,Single Family,3,4.0,1982,7801,1904,982900.0,2026-08-08,Active,,,0,0.0,2,No,Yes,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543712,LST0543712,AG02925,LOC0045,Condo,5,1.0,1963,2965,1900,789300.0,2026-08-08,Active,,,0,614.13,3,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543713,LST0543713,AG02344,LOC0096,Townhouse,3,3.0,2838,5950,1989,821900.0,2026-08-08,Active,,,0,560.59,3,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543714,LST0543714,AG01108,LOC0084,Single Family,3,4.0,2517,7723,1984,387700.0,2026-08-08,Active,,,0,0.0,0,No,Yes,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543715,LST0543715,AG02803,LOC0145,Multi-Family,4,2.5,1677,8239,1921,474900.0,2026-08-08,Active,,,0,0.0,1,No,Yes,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543716,LST0543716,AG00838,LOC0036,Single Family,1,4.0,2212,8670,1958,1014400.0,2026-08-08,Active,,,0,0.0,0,Yes,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543717,LST0543717,AG01261,LOC0165,Townhouse,4,4.0,821,2327,1931,199700.0,2026-08-08,Active,,,0,399.44,2,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543718,LST0543718,AG01884,LOC0142,Condo,5,3.0,1201,6275,2006,512000.0,2026-08-08,Active,,,0,664.05,2,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543719,LST0543719,AG00438,LOC0155,Single Family,4,4.5,2636,1998,2000,842500.0,2026-08-08,Active,,,0,0.0,1,No,Yes,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543720,LST0543720,AG00739,LOC0063,Single Family,4,1.5,2034,4681,1927,580800.0,2026-08-08,Active,,,0,0.0,1,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543721,LST0543721,AG02619,LOC0208,Townhouse,2,2.0,2133,7198,1979,577000.0,2026-08-08,Active,,,0,191.42,1,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543722,LST0543722,AG01609,LOC0085,Land,0,0.0,6916,9480,1914,1811600.0,2026-08-08,Active,,,0,0.0,0,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543723,LST0543723,AG00155,LOC0240,Apartment,3,4.0,1421,0,1966,569100.0,2026-08-08,Active,,,0,589.66,2,Yes,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543724,LST0543724,AG02266,LOC0080,Single Family,4,2.0,2448,4338,1923,1037100.0,2026-08-08,Active,,,0,0.0,3,No,Yes,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543725,LST0543725,AG02465,LOC0050,Single Family,4,2.0,2782,6935,1972,759800.0,2026-08-08,Active,,,0,0.0,2,Yes,Yes,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543726,LST0543726,AG01976,LOC0054,Condo,2,1.5,2949,6654,1914,662500.0,2026-08-08,Active,,,0,671.45,2,Yes,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543727,LST0543727,AG00349,LOC0182,Single Family,2,1.0,3345,10403,1973,231500.0,2026-08-08,Active,,,0,0.0,0,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543728,LST0543728,AG02187,LOC0149,Single Family,3,3.5,2574,5515,1980,604100.0,2026-08-08,Active,,,0,0.0,3,Yes,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543729,LST0543729,AG00967,LOC0095,Townhouse,3,1.0,1514,6876,1955,644600.0,2026-08-08,Active,,,0,380.86,1,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543730,LST0543730,AG02618,LOC0223,Townhouse,4,2.5,3201,2672,1901,2418000.0,2026-08-08,Active,,,0,631.58,3,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543731,LST0543731,AG01591,LOC0042,Single Family,3,3.0,2657,3783,1991,466500.0,2026-08-08,Active,,,0,0.0,1,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543732,LST0543732,AG02997,LOC0127,Apartment,5,4.0,683,0,1944,270200.0,2026-08-08,Active,,,0,588.07,0,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543733,LST0543733,AG01305,LOC0106,Land,0,0.0,7149,2448,1962,1590100.0,2026-08-08,Active,,,0,0.0,0,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543734,LST0543734,AG02349,LOC0073,Apartment,6,4.5,892,0,2020,246700.0,2026-08-08,Active,,,0,554.62,2,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543735,LST0543735,AG00587,LOC0195,Single Family,6,4.0,856,13271,1989,266500.0,2026-08-08,Active,,,0,0.0,3,No,Yes,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543736,LST0543736,AG00273,LOC0198,Single Family,2,1.0,1420,1200,1941,177800.0,2026-08-08,Active,,,0,0.0,1,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543737,LST0543737,AG02119,LOC0166,Single Family,6,1.0,1839,8000,1939,936900.0,2026-08-08,Active,,,0,0.0,0,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543738,LST0543738,AG01116,LOC0019,Single Family,3,4.5,2364,7891,1913,490900.0,2026-08-08,Active,,,0,0.0,3,Yes,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543739,LST0543739,AG02158,LOC0042,Multi-Family,4,3.0,686,2264,2013,188200.0,2026-08-08,Active,,,0,0.0,0,Yes,Yes,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543740,LST0543740,AG02860,LOC0176,Condo,2,1.5,2747,6079,1909,945000.0,2026-08-08,Active,,,0,300.93,0,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543741,LST0543741,AG02104,LOC0177,Single Family,5,3.5,750,2740,1975,291800.0,2026-08-08,Active,,,0,0.0,3,No,Yes,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543742,LST0543742,AG02080,LOC0124,Single Family,1,1.5,1471,1324,1916,540400.0,2026-08-08,Active,,,0,0.0,3,No,No,2026-08-08,2026-08-08
INSERT,2026-08-08T00:00:00,2026-08-08,PT0543743,LST0543743,AG01484,LOC0207,Single Family,3,3.0,1169,7589,1912,189400.0,2026-08-08,Active,,,0,0.0,0,No,No,2026-08-08,2026-08-08
