operation_type,cdc_timestamp,batch_date,property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567590,LST0567590,AG01129,LOC0108,Single Family,6,3.0,1327,1492,1991,448400.0,2026-08-29,Active,,,0,0.0,3,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567591,LST0567591,AG01983,LOC0084,Townhouse,3,3.5,2398,2706,1954,470700.0,2026-08-29,Active,,,0,598.7,1,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567592,LST0567592,AG00518,LOC0244,Condo,2,2.0,2238,5532,1960,315500.0,2026-08-29,Active,,,0,535.21,0,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567593,LST0567593,AG00604,LOC0234,Land,0,0.0,2866,4786,1981,837700.0,2026-08-29,Active,,,0,0.0,0,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567594,LST0567594,AG00972,LOC0123,Apartment,2,1.0,2573,0,1946,606800.0,2026-08-29,Active,,,0,144.26,2,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567595,LST0567595,AG01470,LOC0161,Townhouse,5,1.5,1172,7423,1904,553300.0,2026-08-29,Active,,,0,563.53,2,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567596,LST0567596,AG00440,LOC0033,Single Family,5,4.0,1557,3231,1914,697500.0,2026-08-29,Active,,,0,0.0,2,No,Yes,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567597,LST0567597,AG00259,LOC0218,Single Family,6,3.0,2084,14953,1910,853200.0,2026-08-29,Active,,,0,0.0,0,No,Yes,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567598,LST0567598,AG00874,LOC0171,Apartment,5,2.5,1441,0,1909,596600.0,2026-08-29,Active,,,0,555.39,0,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567599,LST0567599,AG02607,LOC0219,Townhouse,4,2.5,3627,2395,1963,831500.0,2026-08-29,Active,,,0,517.76,3,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567600,LST0567600,AG02079,LOC0131,Single Family,1,3.5,612,1085,2025,116700.0,2026-08-29,Active,,,0,0.0,1,No,Yes,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567601,LST0567601,AG00003,LOC0159,Condo,4,1.0,1651,2571,1975,319100.0,2026-08-29,Active,,,0,126.53,1,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567602,LST0567602,AG02631,LOC0049,Condo,3,2.5,1480,6530,1953,488400.0,2026-08-29,Active,,,0,308.07,1,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567603,LST0567603,AG01718,LOC0013,Townhouse,1,2.0,2214,1650,2013,292900.0,2026-08-29,Active,,,0,502.55,2,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567604,LST0567604,AG00200,LOC0160,Condo,6,3.5,2208,5606,1971,433500.0,2026-08-29,Active,,,0,275.15,2,Yes,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567605,LST0567605,AG02980,LOC0233,Single Family,2,2.0,2249,2599,1942,320100.0,2026-08-29,Active,,,0,0.0,3,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567606,LST0567606,AG00770,LOC0095,Single Family,4,1.5,2798,1543,2010,820300.0,2026-08-29,Active,,,0,0.0,2,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567607,LST0567607,AG01639,LOC0210,Single Family,5,3.5,2172,5518,1945,930400.0,2026-08-29,Active,,,0,0.0,1,Yes,Yes,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567608,LST0567608,AG01698,LOC0191,Multi-Family,1,2.0,1070,1640,2007,561400.0,2026-08-29,Active,,,0,0.0,3,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567609,LST0567609,AG02000,LOC0053,Single Family,5,3.0,853,3049,1906,128600.0,2026-08-29,Active,,,0,0.0,3,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567610,LST0567610,AG00252,LOC0044,Apartment,5,2.5,494,0,1974,109400.0,2026-08-29,Active,,,0,440.94,2,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567611,LST0567611,AG02819,LOC0216,Condo,5,2.5,3090,3011,1966,670000.0,2026-08-29,Active,,,0,480.69,1,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567612,LST0567612,AG01030,LOC0160,Single Family,5,4.0,2912,4251,1985,799500.0,2026-08-29,Active,,,0,0.0,3,No,Yes,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567613,LST0567613,AG01905,LOC0070,Single Family,6,4.0,300,4382,2014,80400.0,2026-08-29,Active,,,0,0.0,2,Yes,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567614,LST0567614,AG00485,LOC0089,Condo,4,4.0,2296,1648,1901,939900.0,2026-08-29,Active,,,0,535.85,3,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567615,LST0567615,AG02646,LOC0250,Condo,3,2.0,1886,3082,2012,535800.0,2026-08-29,Active,,,0,724.28,1,Yes,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567616,LST0567616,AG00161,LOC0149,Townhouse,5,3.0,1322,5574,2021,298700.0,2026-08-29,Active,,,0,336.44,3,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567617,LST0567617,AG01109,LOC0227,Condo,6,3.5,1454,4646,1951,299100.0,2026-08-29,Active,,,0,553.72,2,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567618,LST0567618,AG01022,LOC0126,Condo,5,2.5,1339,1863,1964,751800.0,2026-08-29,Active,,,0,378.43,1,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567619,LST0567619,AG02678,LOC0157,Single Family,5,3.0,1778,1837,1952,316900.0,2026-08-29,Active,,,0,0.0,0,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567620,LST0567620,AG01492,LOC0142,Single Family,6,3.0,1209,1571,1993,630600.0,2026-08-29,Active,,,0,0.0,1,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567621,LST0567621,AG02495,LOC0004,Single Family,6,2.5,1918,11959,2012,256100.0,2026-08-29,Active,,,0,0.0,0,No,Yes,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567622,LST0567622,AG00668,LOC0016,Single Family,6,3.5,2139,9181,1997,474300.0,2026-08-29,Active,,,0,0.0,2,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567623,LST0567623,AG00552,LOC0081,Townhouse,6,1.0,1682,1011,1974,450400.0,2026-08-29,Active,,,0,346.09,2,Yes,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567624,LST0567624,AG01612,LOC0136,Condo,1,2.0,542,1599,1951,179000.0,2026-08-29,Active,,,0,742.51,0,No,No,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567625,LST0567625,AG01526,LOC0118,Single Family,1,1.5,3047,8509,2003,330700.0,2026-08-29,Active,,,0,0.0,3,No,Yes,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567626,LST0567626,AG01813,LOC0134,Single Family,1,3.5,1030,4567,1962,315500.0,2026-08-29,Active,,,0,0.0,3,Yes,Yes,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567627,LST0567627,AG01299,LOC0087,Single Family,6,4.0,1935,2557,2019,340200.0,2026-08-29,Active,,,0,0.0,3,No,Yes,2026-08-29,2026-08-29
INSERT,2026-08-29T00:00:00,2026-08-29,PT0567628,LST0567628,AG02188,LOC0124,Single Family,1,3.5,2449,1080,1982,776500.0,2026-08-29,Active,,,0,0.0,1,No,Yes,2026-08-29,2026-08-29
