operation_type,cdc_timestamp,batch_date,property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545160,LST0545160,AG02946,LOC0210,Single Family,2,2.5,2753,3066,1982,2245900.0,2026-08-09,Active,,,0,0.0,3,No,Yes,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545161,LST0545161,AG01563,LOC0230,Apartment,5,2.5,720,0,1913,314500.0,2026-08-09,Active,,,0,682.38,0,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545162,LST0545162,AG01482,LOC0163,Single Family,5,4.5,2348,3240,1994,724000.0,2026-08-09,Active,,,0,0.0,0,No,Yes,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545163,LST0545163,AG02300,LOC0227,Land,0,0.0,5978,3349,2024,2296400.0,2026-08-09,Active,,,0,0.0,0,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545164,LST0545164,AG00666,LOC0187,Condo,2,3.5,1602,2028,1926,1050600.0,2026-08-09,Active,,,0,214.17,2,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545165,LST0545165,AG00131,LOC0105,Single Family,3,1.0,693,7089,1914,138200.0,2026-08-09,Active,,,0,0.0,0,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545166,LST0545166,AG02939,LOC0152,Condo,1,4.0,1560,3983,1995,745000.0,2026-08-09,Active,,,0,560.19,3,Yes,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545167,LST0545167,AG00038,LOC0029,Single Family,3,3.5,1867,3785,1996,620000.0,2026-08-09,Active,,,0,0.0,3,Yes,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545168,LST0545168,AG01886,LOC0215,Apartment,6,3.5,1149,0,1936,751500.0,2026-08-09,Active,,,0,661.15,3,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545169,LST0545169,AG02270,LOC0223,Condo,6,4.5,2233,1774,1942,677800.0,2026-08-09,Active,,,0,174.71,1,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545170,LST0545170,AG01654,LOC0016,Condo,2,2.0,2873,2961,1946,620900.0,2026-08-09,Active,,,0,226.09,1,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545171,LST0545171,AG01560,LOC0202,Multi-Family,6,3.0,5602,7632,2007,1180900.0,2026-08-09,Active,,,0,0.0,2,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545172,LST0545172,AG01229,LOC0114,Single Family,1,2.0,1252,6323,1902,282400.0,2026-08-09,Active,,,0,0.0,0,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545173,LST0545173,AG01338,LOC0107,Apartment,2,3.5,840,0,1905,247600.0,2026-08-09,Active,,,0,672.22,3,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545174,LST0545174,AG01038,LOC0055,Single Family,6,2.5,1826,1331,1966,355200.0,2026-08-09,Active,,,0,0.0,2,Yes,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545175,LST0545175,AG02826,LOC0089,Condo,3,2.0,1841,8633,1925,1096200.0,2026-08-09,Active,,,0,361.85,2,Yes,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545176,LST0545176,AG01517,LOC0001,Single Family,1,2.5,1554,5906,1945,221000.0,2026-08-09,Active,,,0,0.0,3,No,Yes,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545177,LST0545177,AG02987,LOC0016,Single Family,4,1.0,1548,8612,2022,452200.0,2026-08-09,Active,,,0,0.0,2,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545178,LST0545178,AG02172,LOC0050,Single Family,2,3.0,1443,12115,1962,369100.0,2026-08-09,Active,,,0,0.0,0,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545179,LST0545179,AG01585,LOC0018,Condo,3,1.0,2889,5099,1948,1731400.0,2026-08-09,Active,,,0,472.03,0,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545180,LST0545180,AG00806,LOC0045,Single Family,6,1.0,793,5862,1986,264400.0,2026-08-09,Active,,,0,0.0,3,Yes,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545181,LST0545181,AG01372,LOC0184,Land,0,0.0,7562,1521,1977,4301500.0,2026-08-09,Active,,,0,0.0,0,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545182,LST0545182,AG02074,LOC0148,Apartment,6,3.0,1632,0,1914,308900.0,2026-08-09,Active,,,0,133.43,3,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545183,LST0545183,AG00269,LOC0224,Single Family,5,1.0,1944,2413,1932,729400.0,2026-08-09,Active,,,0,0.0,3,Yes,Yes,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545184,LST0545184,AG00804,LOC0050,Condo,2,2.0,1772,5894,2020,499900.0,2026-08-09,Active,,,0,134.45,0,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545185,LST0545185,AG02760,LOC0123,Single Family,1,3.5,774,2244,2024,235200.0,2026-08-09,Active,,,0,0.0,3,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545186,LST0545186,AG01613,LOC0207,Single Family,3,1.5,1274,7603,1943,273700.0,2026-08-09,Active,,,0,0.0,2,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545187,LST0545187,AG02186,LOC0164,Condo,6,1.0,977,1862,2013,139000.0,2026-08-09,Active,,,0,75.83,2,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545188,LST0545188,AG00953,LOC0086,Single Family,2,2.0,976,5818,1938,159600.0,2026-08-09,Active,,,0,0.0,3,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545189,LST0545189,AG02912,LOC0014,Multi-Family,6,3.5,3419,4859,2025,179200.0,2026-08-09,Active,,,0,0.0,1,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545190,LST0545190,AG02395,LOC0190,Condo,5,4.5,2205,1070,1996,408400.0,2026-08-09,Active,,,0,698.88,0,Yes,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545191,LST0545191,AG00613,LOC0040,Multi-Family,3,3.5,2483,1021,1983,253300.0,2026-08-09,Active,,,0,0.0,0,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545192,LST0545192,AG02768,LOC0053,Single Family,2,4.0,1777,1322,1933,520900.0,2026-08-09,Active,,,0,0.0,3,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545193,LST0545193,AG01576,LOC0028,Single Family,4,2.5,614,1893,1948,42800.0,2026-08-09,Active,,,0,0.0,2,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545194,LST0545194,AG01031,LOC0202,Condo,4,3.0,2652,7323,1913,464800.0,2026-08-09,Active,,,0,420.89,2,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545195,LST0545195,AG00885,LOC0070,Single Family,1,1.0,2311,5010,2015,157200.0,2026-08-09,Active,,,0,0.0,2,No,Yes,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545196,LST0545196,AG01954,LOC0129,Condo,4,3.0,1661,3867,1935,601200.0,2026-08-09,Active,,,0,782.61,1,No,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545197,LST0545197,AG02576,LOC0024,Single Family,5,3.0,2170,5243,1955,730400.0,2026-08-09,Active,,,0,0.0,3,Yes,No,2026-08-09,2026-08-09
INSERT,2026-08-09T00:00:00,2026-08-09,PT0545198,LST0545198,AG02323,LOC0173,Condo,6,2.5,2441,8758,1978,1060500.0,2026-08-09,Active,,,0,95.05,1,No,No,2026-08-09,2026-08-09
