operation_type,cdc_timestamp,batch_date,property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
INSERT,2026-08-02T00:00:00,2026-08-02,PT0537173,LST0537173,AG01766,LOC0009,Townhouse,3,2.0,2092,6036,1924,163800.0,2026-08-02,Active,,,0,593.39,0,No,No,2026-08-02,2026-08-02
INSERT,2026-08-02T00:00:00,2026-08-02,PT0537174,LST0537174,AG00855,LOC0199,Single Family,4,4.0,1964,1267,1993,869900.0,2026-08-02,Active,,,0,0.0,0,Yes,Yes,2026-08-02,2026-08-02
INSERT,2026-08-02T00:00:00,2026-08-02,PT0537175,LST0537175,AG01438,LOC0075,Single Family,2,1.0,2409,3297,1959,474300.0,2026-08-02,Active,,,0,0.0,2,No,No,2026-08-02,2026-08-02
INSERT,2026-08-02T00:00:00,2026-08-02,PT0537176,LST0537176,AG00982,LOC0220,Condo,2,3.5,2528,5764,2022,1201700.0,2026-08-02,Active,,,0,243.43,2,No,No,2026-08-02,2026-08-02
INSERT,2026-08-02T00:00:00,2026-08-02,PT0537177,LST0537177,AG02091,LOC0197,Single Family,1,1.5,2250,3493,2001,670400.0,2026-08-02,Active,,,0,0.0,1,Yes,No,2026-08-02,2026-08-02
INSERT,2026-08-02T00:00:00,2026-08-02,PT0537178,LST0537178,AG02432,LOC0191,Multi-Family,3,1.5,4485,1050,2011,1925600.0,2026-08-02,Active,,,0,0.0,1,Yes,No,2026-08-02,2026-08-02
INSERT,2026-08-02T00:00:00,2026-08-02,PT0537179,LST0537179,AG01821,LOC0070,Townhouse,3,4.5,2843,1754,2024,389900.0,2026-08-02,Active,,,0,207.23,2,No,No,2026-08-02,2026-08-02
INSERT,2026-08-02T00:00:00,2026-08-02,PT0537180,LST0537180,AG00687,LOC0114,Single Family,1,4.5,442,5435,2009,93700.0,2026-08-02,Active,,,0,0.0,0,No,No,2026-08-02,2026-08-02
INSERT,2026-08-02T00:00:00,2026-08-02,PT0537181,LST0537181,AG02141,LOC0206,Townhouse,4,3.0,2446,1487,1986,588700.0,2026-08-02,Active,,,0,66.16,0,Yes,No,2026-08-02,2026-08-02
INSERT,2026-08-02T00:00:00,2026-08-02,PT0537182,LST0537182,AG01134,LOC0126,Townhouse,6,1.0,625,1991,1986,105800.0,2026-08-02,Active,,,0,749.22,3,Yes,No,2026-08-02,2026-08-02
INSERT,2026-08-02T00:00:00,2026-08-02,PT0537183,LST0537183,AG01569,LOC0177,Single Family,1,3.0,1333,3459,1987,647300.0,2026-08-02,Active,,,0,0.0,1,No,Yes,2026-08-02,2026-08-02
INSERT,2026-08-02T00:00:00,2026-08-02,PT0537184,LST0537184,AG02561,LOC0236,Single Family,2,2.0,1904,1660,1969,148700.0,2026-08-02,Active,,,0,0.0,3,No,No,2026-08-02,2026-08-02
INSERT,2026-08-02T00:00:00,2026-08-02,PT0537185,LST0537185,AG01512,LOC0016,Condo,5,3.5,1429,1356,1980,397000.0,2026-08-02,Active,,,0,778.82,1,No,No,2026-08-02,2026-08-02
INSERT,2026-08-02T00:00:00,2026-08-02,PT0537186,LST0537186,AG01080,LOC0246,Single Family,4,3.0,1553,2535,2007,201500.0,2026-08-02,Active,,,0,0.0,0,No,Yes,2026-08-02,2026-08-02
INSERT,2026-08-02T00:00:00,2026-08-02,PT0537187,LST0537187,AG00461,LOC0067,Apartment,6,3.5,714,0,1975,105900.0,2026-08-02,Active,,,0,77.98,3,No,No,2026-08-02,2026-08-02
